Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,x,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
India,,3.72274253311053,2.93112773548363,5.99435326188559,7.45295012250209,-2.63577011020728,-0.0553287704537979,7.82596303082235,3.38792917634143,6.53970029928357,5.15722973718955,1.64293037527582,-0.553301305344547,3.29552113471652,1.18533625466961,9.14991201570659,1.66310363813034,7.25476458760367,5.71253208869331,-5.23818270446218,6.7358215288198,6.00620362601497,3.47573323969961,7.28889290305703,3.82073785610604,5.25429922311382,4.77656416847516,3.96535563481719,9.62778291607844,5.94734333181324,5.53345456125301,1.05683143496063,5.48239602040357,4.75077621776924,6.65892407028434,7.57449183788519,7.54952224920051,4.04982084998183,6.18441582172117,8.84575555939531,3.84099115659129,4.82396626555771,3.80397532112175,7.8603814759073,7.92293661199932,7.92343062148318,8.06073257166651,7.6608150670107,3.08669805921981,7.86188883286074,8.49758470221235,5.24131619938926,5.45638755164701,6.38610640092348,7.41022760516408,7.99625378566586,8.25630550178155,6.79538341898569,6.4538513449766,3.87143694070957,-5.77772470687434,9.68959249191211,6.98703932576051,7.58397112433558
China,,-27.2700000039227,-5.57999999020275,10.2999999964786,18.1799999937239,16.9500000039609,10.6499999984072,-5.7700000040504,-4.09999998651121,16.9399999960683,19.299999996715,7.05999999854137,3.81000000021392,7.76000000082664,2.31000000295589,8.71999999750166,-1.5700000016833,7.5700000013704,11.3259779879133,7.59132467999994,7.83414501593811,5.11276109058944,9.0171139138219,10.7702025065716,15.1915400236131,13.4306775204064,8.94996176438008,11.6574277931357,11.2225949825211,4.20633435547803,3.92025136776577,9.26278608517291,14.2245295924965,13.8837293017729,13.0368066326745,10.9539543419,9.92255675282291,9.23677989187537,7.84595178729862,7.6616515004031,8.49009340597647,8.33573347817196,9.13363078966614,10.0380304810393,10.1136213776263,11.3945918098927,12.7209556654032,14.2308609331955,9.65067891939361,9.39872563259674,10.6358710644913,9.55083217877568,7.86373644862111,7.76615009773009,7.42576365632412,7.04132887873656,6.84876220495761,6.94720079331685,6.7497738324959,5.95050075367413,2.23863835634639,8.44846941687277,2.98908408613474,5.19999999987174
USA,,2.29999999999953,6.10000000000016,4.39999999999989,5.80000000000027,6.39999999999989,6.50000000000026,2.49999999999999,4.79999999999954,3.09999999999999,0.21660649819502,3.29272245508689,5.25550195050253,5.64567976588816,-0.540550186726477,-0.205619192613284,5.38803389552226,4.62418651704209,5.53520647829761,3.16598822881279,-0.256775732470302,2.53770126730302,-1.80301378770601,4.58379098591793,7.23645315874113,4.1695753468006,3.46265505318908,3.45462966457823,4.17698239778066,3.67223783573645,1.8859655853434,-0.108312888962658,3.52249718409405,2.75179586183873,4.02902272904724,2.68443073540719,3.7727726858688,4.44712794186451,4.48313334577439,4.78842505322162,4.07758575804293,0.955538346430316,1.70044732363073,2.795605965883,3.84777169205226,3.483549937943,2.78453963938148,2.00385829825838,0.113587248258867,-2.57650023426996,2.6951925838264,1.56440685438301,2.28911338767897,2.11783009919846,2.52381981441982,2.94555045455233,1.81945147474293,2.45762230356996,2.96650507100425,2.46703756313913,-2.21346933290643,5.8002061284573,1.93549589483209,2.54270029878489
